mention_week,media_continent,media_country,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events
2021-12-20,Africa,Ghana,South Africa,Africa,3,3
2021-12-20,Africa,Ghana,United States,North America,1,1
2021-12-20,Africa,Kenya,Ethiopia,Africa,14,8
2021-12-20,Africa,Nigeria,Nigeria,Africa,630,521
2021-12-20,Africa,Mali,Mali,Africa,6,2
2021-12-13,Africa,South Africa,Sudan,Africa,7,6
2021-12-13,Africa,Nigeria,Sudan,Africa,31,30
2021-12-13,Africa,Nigeria,Nigeria,Africa,0,0
2021-12-13,Africa,Kenya,United States,North America,2,2
2021-12-13,Africa,Ethiopia,Ethiopia,Africa,6,4
2021-12-13,Africa,Egypt,Ethiopia,Africa,7,5
2021-12-13,Africa,South Africa,Nigeria,Africa,10,10
2021-12-13,Africa,Nigeria,Ghana,Africa,3,3
2021-12-13,Africa,Nigeria,Mali,Africa,5,5
2021-12-13,Africa,Madagascar,France,Europe,5,3
2021-12-13,Africa,Ghana,Ghana,Africa,2,2
2021-12-13,Africa,South Africa,South Africa,Africa,104,87
2021-12-13,Africa,Nigeria,Ethiopia,Africa,60,55
2021-12-13,Africa,Egypt,United States,North America,1,1
2021-12-13,Africa,Nigeria,South Africa,Africa,5,2
2021-12-13,Africa,Kenya,Kenya,Africa,68,49
2021-12-13,Africa,Ghana,Ghana,Africa,127,82
2021-12-13,Africa,Nigeria,Sudan,Africa,28,28
2021-12-13,Africa,South Africa,South Africa,Africa,5,4
2021-12-13,Africa,Senegal,United States,North America,3,3
2021-12-13,Africa,Zimbabwe,United States,North America,6,6
2021-12-13,Africa,Sudan,Sudan,Africa,51,47
2021-12-13,Africa,Kenya,Kenya,Africa,12,8
2021-12-13,Africa,Nigeria,Nigeria,Africa,17,16
2021-12-13,Africa,Ghana,United States,North America,7,6
2021-12-13,Africa,Nigeria,Kenya,Africa,20,12
2021-12-13,Africa,Mali,Mali,Africa,0,0
2021-12-13,Africa,Cameroon,United States,North America,9,6
2021-12-13,Africa,Egypt,Ethiopia,Africa,11,9
2021-12-13,Africa,Nigeria,Nigeria,Africa,759,631
2021-12-13,Africa,South Africa,South Africa,Africa,13,10
2021-12-13,Africa,Nigeria,Ethiopia,Africa,36,35
2021-12-13,Africa,Egypt,Egypt,Africa,0,0
2021-12-13,Africa,South Africa,South Africa,Africa,7,7
2021-12-13,Africa,Mali,France,Europe,0,0
2021-12-13,Africa,Libya,Mali,Africa,6,3
2021-12-13,Africa,Ghana,Mali,Africa,0,0
2021-12-13,Africa,Egypt,France,Europe,4,4
2021-12-13,Africa,Ghana,Ghana,Africa,0,0
2021-12-13,Africa,Zimbabwe,South Africa,Africa,5,5
2021-12-13,Africa,South Africa,South Africa,Africa,4,2
2021-12-13,Africa,Nigeria,Nigeria,Africa,814,687
2021-12-13,Africa,South Africa,South Africa,Africa,212,194
2021-12-13,Africa,Nigeria,Nigeria,Africa,8,8
2021-12-13,Africa,Malawi,Nigeria,Africa,6,6
2021-12-13,Africa,Ghana,United States,North America,12,11
2021-12-13,Africa,Mali,Mali,Africa,12,6
2021-12-13,Africa,South Africa,Nigeria,Africa,18,15
2021-12-13,Africa,Nigeria,Nigeria,Africa,9,9
2021-12-13,Africa,Ghana,Ethiopia,Africa,27,27
2021-12-13,Africa,Nigeria,Sudan,Africa,0,0
2021-12-13,Africa,Nigeria,Nigeria,Africa,8,6
2021-12-13,Africa,Algeria,France,Europe,1,1
2021-12-13,Africa,Nigeria,Ethiopia,Africa,29,28
2021-12-13,Africa,Nigeria,Nigeria,Africa,1,1
2021-12-13,Africa,Libya,United States,North America,6,6
2021-12-13,Africa,Nigeria,Nigeria,Africa,7,5
2021-12-13,Africa,South Africa,South Africa,Africa,185,162
2021-12-13,Africa,Egypt,United States,North America,8,6
2021-12-13,Africa,South Africa,South Africa,Africa,54,46
2021-12-13,Africa,South Africa,Ethiopia,Africa,24,22
2021-12-13,Africa,Ghana,Mali,Africa,10,3
2021-12-13,Africa,Senegal,France,Europe,10,10
2021-12-13,Africa,South Africa,South Africa,Africa,9,5
2021-12-13,Africa,Uganda,Ethiopia,Africa,0,0
2021-12-13,Africa,Algeria,France,Europe,6,5
2021-12-13,Africa,Kenya,United States,North America,4,3
2021-12-13,Africa,Nigeria,Nigeria,Africa,13,7
2021-12-13,Africa,Nigeria,Nigeria,Africa,5,4
2021-12-13,Africa,Nigeria,South Africa,Africa,1,1
2021-12-13,Africa,Ghana,Ghana,Africa,179,127
2021-12-13,Africa,Zimbabwe,Sudan,Africa,4,4
2021-12-13,Africa,Mali,Sudan,Africa,4,3
2021-12-13,Africa,Ghana,South Africa,Africa,6,4
2021-12-13,Africa,South Africa,South Africa,Africa,14,14
2021-12-13,Africa,Ghana,Nigeria,Africa,5,5
2021-12-13,Africa,Nigeria,France,Europe,16,12
2021-12-13,Africa,South Africa,Ethiopia,Africa,17,13
2021-12-13,Africa,Mali,France,Europe,6,4
2021-12-13,Africa,Nigeria,Nigeria,Africa,8,5
2021-12-13,Africa,Egypt,Sudan,Africa,2,2
2021-12-13,Africa,Nigeria,Mali,Africa,3,3
2021-12-13,Africa,Malawi,United States,North America,5,5
2021-12-13,Africa,Nigeria,Nigeria,Africa,1097,918
2021-12-13,Africa,Nigeria,France,Europe,29,24
2021-12-13,Africa,Egypt,Mali,Africa,11,10
2021-12-13,Africa,Nigeria,Nigeria,Africa,6,6
2021-12-13,Africa,South Sudan,Sudan,Africa,2,2
2021-12-13,Africa,Kenya,Ethiopia,Africa,3,3
2021-12-13,Africa,Nigeria,United States,North America,30,29
2021-12-13,Africa,Nigeria,Nigeria,Africa,9,8
2021-12-13,Africa,Nigeria,Nigeria,Africa,19,7
2021-12-13,Africa,Nigeria,France,Europe,19,16
2021-12-13,Africa,Nigeria,Nigeria,Africa,5,3
2021-12-13,Africa,Ghana,Ghana,Africa,1,1
2021-12-13,Africa,South Africa,South Africa,Africa,8,6
2021-12-13,Africa,Nigeria,Nigeria,Africa,5,5
2021-12-13,Africa,Kenya,Ethiopia,Africa,7,5
2021-12-13,Africa,Nigeria,United States,North America,10,9
2021-12-13,Africa,Zimbabwe,United States,North America,1,1
2021-12-13,Africa,Egypt,Sudan,Africa,10,7
2021-12-13,Africa,Zimbabwe,Sudan,Africa,5,5
2021-12-13,Africa,Nigeria,Nigeria,Africa,1,1
2021-12-13,Africa,Kenya,South Africa,Africa,2,2
2021-12-13,Africa,Nigeria,Nigeria,Africa,3,3
2021-12-13,Africa,South Africa,France,Europe,7,6
2021-12-13,Africa,Nigeria,Nigeria,Africa,2,2
2021-12-13,Africa,Kenya,Kenya,Africa,79,49
2021-12-13,Africa,Senegal,France,Europe,4,4
2021-12-13,Africa,South Africa,Nigeria,Africa,13,13
2021-12-13,Africa,Nigeria,United States,North America,14,8
2021-12-13,Africa,Egypt,Egypt,Africa,122,95
2021-12-13,Africa,Nigeria,Kenya,Africa,7,7
2021-12-13,Africa,Egypt,United States,North America,14,12
2021-12-13,Africa,Ethiopia,Ethiopia,Africa,5,3
2021-12-13,Africa,Sudan,Sudan,Africa,8,6
2021-12-13,Africa,Nigeria,Kenya,Africa,11,10
2021-12-13,Africa,South Sudan,Sudan,Africa,4,4
2021-12-13,Africa,Kenya,Kenya,Africa,45,30
2021-12-13,Africa,Ghana,Sudan,Africa,6,4
2021-12-13,Africa,Ghana,Sudan,Africa,3,2
2021-12-13,Africa,Nigeria,Nigeria,Africa,17,17
2021-12-13,Africa,Liberia,Nigeria,Africa,6,6
2021-12-13,Africa,Malawi,Nigeria,Africa,5,5
2021-12-13,Africa,Ghana,Ethiopia,Africa,10,10
2021-12-13,Africa,Nigeria,Sudan,Africa,6,6
2021-12-13,Africa,Egypt,Egypt,Africa,68,49
2021-12-13,Africa,Nigeria,South Africa,Africa,8,6
2021-12-13,Africa,Kenya,Ethiopia,Africa,6,3
2021-12-13,Africa,Egypt,Egypt,Africa,0,0
2021-12-13,Africa,Nigeria,Nigeria,Africa,1,1
2021-12-13,Africa,Mali,Mali,Africa,34,17
2021-12-13,Africa,South Africa,United States,North America,54,46
2021-12-13,Africa,Nigeria,Nigeria,Africa,6,3
2021-12-13,Africa,Egypt,Sudan,Africa,0,0
2021-12-13,Africa,Nigeria,Nigeria,Africa,3,3
2021-12-13,Africa,Egypt,United States,North America,13,13
2021-12-13,Africa,Zimbabwe,South Africa,Africa,2,2
2021-12-13,Africa,Egypt,Ethiopia,Africa,15,11
2021-12-13,Africa,Ghana,Nigeria,Africa,8,2
2021-12-13,Africa,Egypt,United States,North America,6,5
2021-12-13,Africa,Egypt,Egypt,Africa,3,3
2021-12-13,Africa,South Africa,South Africa,Africa,6,6
2021-12-13,Africa,Mali,Mali,Africa,94,46
2021-12-13,Africa,Ghana,Ghana,Africa,8,8
2021-12-13,Africa,Sudan,Sudan,Africa,30,30
2021-12-13,Africa,Egypt,Egypt,Africa,2,1
2021-12-13,Africa,Nigeria,United States,North America,28,23
2021-12-13,Africa,Guinea,France,Europe,4,4
2021-12-13,Africa,Nigeria,Nigeria,Africa,8,8
2021-12-13,Africa,Nigeria,United States,North America,7,7
2021-12-13,Africa,Ethiopia,Ethiopia,Africa,1,1
2021-12-13,Africa,Ghana,France,Europe,7,7
2021-12-13,Africa,South Africa,South Africa,Africa,62,59
2021-12-13,Africa,Mali,France,Europe,0,0
2021-12-13,Africa,Nigeria,Mali,Africa,8,6
2021-12-13,Africa,South Africa,United States,North America,23,20
2021-12-13,Africa,Ghana,France,Europe,7,7
2021-12-13,Africa,Malawi,Nigeria,Africa,7,7
2021-12-13,Africa,Ivory Coast,Mali,Africa,4,3
2021-12-13,Africa,Mali,Mali,Africa,0,0
2021-12-13,Africa,Ghana,Ethiopia,Africa,27,24
2021-12-13,Africa,Nigeria,United States,North America,8,3
2021-12-13,Africa,South Africa,South Africa,Africa,140,124
2021-12-13,Africa,Mali,Mali,Africa,9,4
2021-12-13,Africa,Sudan,Sudan,Africa,48,47
2021-12-13,Africa,Nigeria,South Africa,Africa,1,1
2021-12-13,Africa,Ghana,Nigeria,Africa,0,0
2021-12-13,Africa,Zimbabwe,South Africa,Africa,3,3
2021-12-13,Africa,Uganda,Ethiopia,Africa,6,3
2021-12-13,Africa,Nigeria,France,Europe,7,3
2021-12-13,Africa,Nigeria,Sudan,Africa,0,0
2021-12-13,Africa,Mali,France,Europe,15,8
2021-12-13,Africa,Mali,France,Europe,16,8
2021-12-13,Africa,Nigeria,South Africa,Africa,19,16
2021-12-13,Africa,Nigeria,Nigeria,Africa,7,6
2021-12-13,Africa,Malawi,South Africa,Africa,3,3
2021-12-13,Africa,Malawi,South Africa,Africa,7,7
2021-12-13,Africa,Nigeria,United States,North America,6,6
2021-12-13,Africa,Zimbabwe,South Africa,Africa,5,3
2021-12-13,Africa,Malawi,France,Europe,5,4
2021-12-13,Africa,Nigeria,Nigeria,Africa,8,8
2021-12-13,Africa,Nigeria,Nigeria,Africa,18,16
2021-12-13,Africa,Mali,Mali,Africa,85,44
2021-12-13,Africa,Mali,France,Europe,19,14
2021-12-13,Africa,Nigeria,Ethiopia,Africa,7,7
2021-12-13,Africa,Nigeria,Nigeria,Africa,4,4
2021-12-13,Africa,Ghana,France,Europe,11,9
2021-12-13,Africa,Egypt,Egypt,Africa,28,23
2021-12-13,Africa,Nigeria,Nigeria,Africa,9,9
2021-12-13,Africa,Kenya,Kenya,Africa,4,4
2021-12-13,Africa,Nigeria,Ghana,Africa,8,6
2021-12-13,Africa,South Africa,Sudan,Africa,8,6
2021-12-13,Africa,Sudan,Sudan,Africa,0,0
2021-12-13,Africa,South Africa,United States,North America,22,19
2021-12-13,Africa,Nigeria,South Africa,Africa,5,5
2021-12-13,Africa,Zimbabwe,South Africa,Africa,1,1
2021-12-13,Africa,Mali,Mali,Africa,1,1
2021-12-13,Africa,Nigeria,France,Europe,7,7
2021-12-13,Africa,South Africa,South Africa,Africa,268,227
2021-12-13,Africa,eSwatini,South Africa,Africa,1,1
2021-12-13,Africa,South Africa,Ghana,Africa,4,2
2021-12-13,Africa,Egypt,Sudan,Africa,3,2
2021-12-13,Africa,Nigeria,Nigeria,Africa,14,12
2021-12-13,Africa,South Africa,France,Europe,6,6
2021-12-13,Africa,Nigeria,Nigeria,Africa,7,7
2021-12-13,Africa,Nigeria,Ghana,Africa,10,10
2021-12-13,Africa,Guinea,Nigeria,Africa,6,2
2021-12-13,Africa,Cameroon,United States,North America,3,2
2021-12-13,Africa,South Africa,South Africa,Africa,8,8
2021-12-13,Africa,Nigeria,Sudan,Africa,43,41
2021-12-13,Africa,Mali,Nigeria,Africa,0,0
2021-12-13,Africa,Nigeria,Egypt,Africa,2,2
2021-12-13,Africa,Ghana,Nigeria,Africa,12,6
2021-12-13,Africa,Mali,Nigeria,Africa,5,2
2021-12-13,Africa,Nigeria,Sudan,Africa,2,1
2021-12-13,Africa,Nigeria,South Africa,Africa,1,1
2021-12-13,Africa,South Africa,South Africa,Africa,3,2
2021-12-13,Africa,Kenya,South Africa,Africa,0,0
2021-12-13,Africa,Mali,Mali,Africa,6,4
2021-12-13,Africa,Egypt,United States,North America,8,5
2021-12-13,Africa,Ghana,South Africa,Africa,2,2
2021-12-13,Africa,Nigeria,South Africa,Africa,2,2
2021-12-13,Africa,Mali,France,Europe,8,6
2021-12-13,Africa,Ivory Coast,France,Europe,4,3
2021-12-13,Africa,South Africa,South Africa,Africa,46,40
2021-12-13,Africa,Nigeria,Ghana,Africa,18,15
2021-12-13,Africa,Nigeria,South Africa,Africa,9,9
2021-12-13,Africa,Kenya,Kenya,Africa,6,4
2021-12-13,Africa,South Africa,Ethiopia,Africa,17,12
2021-12-13,Africa,Mali,Mali,Africa,1,1
2021-12-13,Africa,Cameroon,United States,North America,6,4
2021-12-13,Africa,Mali,United States,North America,0,0
2021-12-13,Africa,Nigeria,Egypt,Africa,5,3
2021-12-13,Africa,Nigeria,Nigeria,Africa,7,6
2021-12-13,Africa,Nigeria,Nigeria,Africa,20,11
2021-12-13,Africa,South Africa,South Africa,Africa,7,7
2021-12-13,Africa,Nigeria,Ghana,Africa,2,2
2021-12-13,Africa,South Africa,France,Europe,6,6
2021-12-13,Africa,Zimbabwe,United States,North America,7,7
2021-12-13,Africa,Kenya,Sudan,Africa,3,3
2021-12-13,Africa,Ethiopia,Ethiopia,Africa,2,2
2021-12-13,Africa,Nigeria,United States,North America,43,40
2021-12-13,Africa,Ghana,Ghana,Africa,117,81
2021-12-13,Africa,Sudan,Sudan,Africa,1,1
2021-12-13,Africa,Nigeria,Nigeria,Africa,191,162
2021-12-06,Africa,South Africa,Kenya,Africa,8,7
2021-12-06,Africa,Nigeria,United Kingdom,Europe,8,4
2021-12-06,Africa,Egypt,United States,North America,7,5
2021-12-06,Africa,Mali,Mali,Africa,4,2
2021-12-06,Africa,Nigeria,United Kingdom,Europe,5,5
2021-12-06,Africa,Nigeria,Nigeria,Africa,4,4
2021-12-06,Africa,South Africa,United States,North America,24,22
2021-12-06,Africa,Malawi,United States,North America,3,2
2021-12-06,Africa,Zimbabwe,Sudan,Africa,6,6
2021-12-06,Africa,Kenya,United States,North America,6,6
2021-12-06,Africa,Ghana,Nigeria,Africa,7,7
2021-12-06,Africa,Sudan,Sudan,Africa,48,48
2021-12-06,Africa,Malawi,United States,North America,3,3
2021-12-06,Africa,South Africa,South Africa,Africa,8,3
2021-12-06,Africa,Nigeria,United Kingdom,Europe,4,4
2021-12-06,Africa,Nigeria,Nigeria,Africa,163,135
2021-12-06,Africa,Zimbabwe,Sudan,Africa,3,3
2021-12-06,Africa,Nigeria,South Africa,Africa,7,6
2021-12-06,Africa,Mali,Mali,Africa,86,39
2021-12-06,Africa,South Africa,South Africa,Africa,6,5
2021-12-06,Africa,Nigeria,Egypt,Africa,6,6
2021-12-06,Africa,Nigeria,Mali,Africa,4,1
2021-12-06,Africa,Zimbabwe,United Kingdom,Europe,7,4
2021-12-06,Africa,Nigeria,Sudan,Africa,35,34
2021-12-06,Africa,Ghana,Ghana,Africa,8,4
2021-12-06,Africa,Kenya,Sudan,Africa,5,4
2021-12-06,Africa,Nigeria,Nigeria,Africa,6,6
2021-12-06,Africa,Kenya,Kenya,Africa,6,3
2021-12-06,Africa,Nigeria,South Africa,Africa,19,17
2021-12-06,Africa,Nigeria,Sudan,Africa,44,37
2021-12-06,Africa,Nigeria,Kenya,Africa,6,6
2021-12-06,Africa,Nigeria,Mali,Africa,7,5
2021-12-06,Africa,Zimbabwe,South Africa,Africa,3,3
2021-12-06,Africa,Senegal,Mali,Africa,1,1
2021-12-06,Africa,Egypt,United Kingdom,Europe,7,7
2021-12-06,Africa,Egypt,Ethiopia,Africa,0,0
2021-12-06,Africa,Sudan,Sudan,Africa,3,3
2021-12-06,Africa,South Africa,United Kingdom,Europe,7,6
2021-12-06,Africa,Nigeria,Sudan,Africa,4,4
2021-12-06,Africa,Nigeria,Ethiopia,Africa,7,6
2021-12-06,Africa,Egypt,Sudan,Africa,5,5
2021-12-06,Africa,South Africa,Ethiopia,Africa,8,8
2021-12-06,Africa,Nigeria,Nigeria,Africa,739,609
2021-12-06,Africa,Kenya,Nigeria,Africa,16,11
2021-12-06,Africa,Kenya,United Kingdom,Europe,2,2
2021-12-06,Africa,Ghana,South Africa,Africa,11,5
2021-12-06,Africa,Nigeria,Nigeria,Africa,36,29
2021-12-06,Africa,South Africa,South Africa,Africa,261,236
2021-12-06,Africa,Ghana,South Africa,Africa,4,4
2021-12-06,Africa,Nigeria,United Kingdom,Europe,35,29
2021-12-06,Africa,Nigeria,Nigeria,Africa,9,7
2021-12-06,Africa,South Africa,Mali,Africa,10,8
2021-12-06,Africa,Nigeria,Nigeria,Africa,2,2
2021-12-06,Africa,Nigeria,United Kingdom,Europe,4,4
2021-12-06,Africa,Ghana,Ghana,Africa,6,4
2021-12-06,Africa,Liberia,United States,North America,3,3
2021-12-06,Africa,Uganda,Ethiopia,Africa,4,4
2021-12-06,Africa,Zimbabwe,United Kingdom,Europe,4,4
2021-12-06,Africa,Nigeria,Ghana,Africa,2,2
2021-12-06,Africa,Nigeria,Nigeria,Africa,7,7
2021-12-06,Africa,South Africa,United Kingdom,Europe,18,14
2021-12-06,Africa,Algeria,Mali,Africa,2,2
2021-12-06,Africa,Nigeria,Sudan,Africa,32,32
2021-12-06,Africa,Nigeria,Ghana,Africa,4,4
2021-12-06,Africa,Malawi,Nigeria,Africa,6,6
2021-12-06,Africa,Ghana,Ghana,Africa,119,76
2021-12-06,Africa,South Africa,South Africa,Africa,15,11
2021-12-06,Africa,Ghana,Sudan,Africa,10,8
2021-12-06,Africa,Nigeria,South Africa,Africa,10,7
2021-12-06,Africa,Kenya,Kenya,Africa,9,8
2021-12-06,Africa,Egypt,Sudan,Africa,0,0
2021-12-06,Africa,South Africa,South Africa,Africa,6,6
2021-12-06,Africa,Egypt,United States,North America,4,4
2021-12-06,Africa,Ghana,Ghana,Africa,1,1
2021-12-06,Africa,Nigeria,Nigeria,Africa,22,9
2021-12-06,Africa,Nigeria,Kenya,Africa,7,5
2021-12-06,Africa,South Africa,Kenya,Africa,6,5
2021-12-06,Africa,Nigeria,South Africa,Africa,3,3
2021-12-06,Africa,Nigeria,Sudan,Africa,7,6
2021-12-06,Africa,Nigeria,Nigeria,Africa,6,5
2021-12-06,Africa,Malawi,United Kingdom,Europe,3,3
2021-12-06,Africa,Malawi,Nigeria,Africa,7,7
2021-12-06,Africa,Nigeria,United States,North America,0,0
2021-12-06,Africa,Ghana,United Kingdom,Europe,5,5
2021-12-06,Africa,Ghana,Nigeria,Africa,1,1
2021-12-06,Africa,Kenya,Nigeria,Africa,27,17
2021-12-06,Africa,Egypt,Egypt,Africa,97,75
2021-12-06,Africa,Ghana,Ethiopia,Africa,12,12
2021-12-06,Africa,Nigeria,United Kingdom,Europe,55,43
2021-12-06,Africa,Nigeria,South Africa,Africa,7,7
2021-12-06,Africa,South Africa,Kenya,Africa,4,3
2021-12-06,Africa,South Africa,South Africa,Africa,7,6
2021-12-06,Africa,Kenya,Sudan,Africa,7,7
2021-12-06,Africa,Nigeria,Egypt,Africa,4,4
2021-12-06,Africa,Kenya,Kenya,Africa,66,46
2021-12-06,Africa,Zimbabwe,United Kingdom,Europe,4,4
2021-12-06,Africa,Nigeria,Mali,Africa,7,7
2021-12-06,Africa,Nigeria,United States,North America,11,8
2021-12-06,Africa,South Africa,Ethiopia,Africa,27,27
2021-12-06,Africa,Nigeria,Nigeria,Africa,9,9
2021-12-06,Africa,Egypt,Egypt,Africa,10,8
2021-12-06,Africa,Nigeria,Ghana,Africa,12,10
2021-12-06,Africa,Nigeria,Mali,Africa,17,13
2021-12-06,Africa,Mali,Mali,Africa,188,96
2021-12-06,Africa,Ghana,Ghana,Africa,176,120
2021-12-06,Africa,South Africa,South Africa,Africa,92,82
2021-12-06,Africa,Ghana,Sudan,Africa,10,7
2021-12-06,Africa,Nigeria,United States,North America,7,7
2021-12-06,Africa,Nigeria,South Africa,Africa,18,18
2021-12-06,Africa,Egypt,Ethiopia,Africa,7,7
2021-12-06,Africa,Uganda,Ethiopia,Africa,4,4
2021-12-06,Africa,Nigeria,Nigeria,Africa,23,19
2021-12-06,Africa,Nigeria,Ethiopia,Africa,47,43
2021-12-06,Africa,Egypt,Mali,Africa,12,11
2021-12-06,Africa,Mali,Mali,Africa,0,0
2021-12-06,Africa,Ghana,Ghana,Africa,3,1
2021-12-06,Africa,Egypt,United Kingdom,Europe,6,6
2021-12-06,Africa,Ghana,Nigeria,Africa,7,5
2021-12-06,Africa,South Africa,South Africa,Africa,37,36
2021-12-06,Africa,Nigeria,Mali,Africa,8,8
2021-12-06,Africa,Mali,Egypt,Africa,0,0
2021-12-06,Africa,Zimbabwe,Ethiopia,Africa,6,6
2021-12-06,Africa,Egypt,United Kingdom,Europe,2,2
2021-12-06,Africa,Kenya,South Africa,Africa,7,6
2021-12-06,Africa,Nigeria,United States,North America,3,3
2021-12-06,Africa,South Africa,Mali,Africa,5,5
2021-12-06,Africa,Kenya,Kenya,Africa,0,0
2021-12-06,Africa,Nigeria,Nigeria,Africa,12,4
2021-12-06,Africa,Nigeria,Nigeria,Africa,7,3
2021-12-06,Africa,Ghana,United States,North America,8,5
2021-12-06,Africa,Nigeria,Nigeria,Africa,16,15
2021-12-06,Africa,Egypt,United Kingdom,Europe,6,5
2021-12-06,Africa,Ghana,Nigeria,Africa,1,1
2021-12-06,Africa,Nigeria,Kenya,Africa,47,40
2021-12-06,Africa,Nigeria,United Kingdom,Europe,18,17
2021-12-06,Africa,Guinea,United States,North America,2,2
2021-12-06,Africa,Nigeria,United States,North America,5,5
2021-12-06,Africa,Nigeria,United States,North America,53,41
2021-12-06,Africa,South Africa,United Kingdom,Europe,18,17
2021-12-06,Africa,Nigeria,Nigeria,Africa,8,6
2021-12-06,Africa,Egypt,United States,North America,20,18
2021-12-06,Africa,South Africa,Sudan,Africa,11,10
2021-12-06,Africa,Sudan,Sudan,Africa,59,57
2021-12-06,Africa,Mali,United States,North America,2,1
2021-12-06,Africa,Nigeria,Ethiopia,Africa,27,27
2021-12-06,Africa,Nigeria,Nigeria,Africa,5,5
2021-12-06,Africa,Egypt,United States,North America,0,0
2021-12-06,Africa,Nigeria,Nigeria,Africa,10,9
2021-12-06,Africa,Nigeria,Nigeria,Africa,8,3
2021-12-06,Africa,Kenya,Kenya,Africa,49,32
2021-12-06,Africa,Kenya,Nigeria,Africa,8,6
2021-12-06,Africa,Egypt,United States,North America,0,0
2021-12-06,Africa,Nigeria,Nigeria,Africa,21,6
2021-12-06,Africa,Ghana,Ghana,Africa,148,75
2021-12-06,Africa,South Africa,South Africa,Africa,125,111
2021-12-06,Africa,Nigeria,United States,North America,1,1
2021-12-06,Africa,Egypt,Ethiopia,Africa,27,25
2021-12-06,Africa,South Africa,South Africa,Africa,7,5
2021-12-06,Africa,South Africa,United States,North America,49,40
2021-12-06,Africa,Ghana,United States,North America,0,0
2021-12-06,Africa,Nigeria,Nigeria,Africa,1227,1014
2021-12-06,Africa,Nigeria,Ghana,Africa,9,5
2021-12-06,Africa,Mali,Mali,Africa,0,0
2021-12-06,Africa,Ghana,South Africa,Africa,3,3
2021-12-06,Africa,Nigeria,Nigeria,Africa,15,8
2021-12-06,Africa,Egypt,Ethiopia,Africa,2,2
2021-12-06,Africa,Ghana,South Africa,Africa,0,0
2021-12-06,Africa,Egypt,United States,North America,8,8
2021-12-06,Africa,Ghana,United Kingdom,Europe,5,4
2021-12-06,Africa,Ghana,United States,North America,14,11
2021-12-06,Africa,Zimbabwe,United States,North America,6,6
2021-12-06,Africa,Egypt,Ethiopia,Africa,0,0
2021-12-06,Africa,Senegal,Sudan,Africa,4,3
2021-12-06,Africa,Zimbabwe,South Africa,Africa,7,7
2021-12-06,Africa,South Africa,South Africa,Africa,21,20
2021-12-06,Africa,Egypt,United States,North America,8,5
2021-12-06,Africa,Nigeria,United Kingdom,Europe,14,13
2021-12-06,Africa,Nigeria,Nigeria,Africa,20,8
2021-12-06,Africa,Nigeria,Nigeria,Africa,6,6
2021-12-06,Africa,South Africa,Nigeria,Africa,14,13
2021-12-06,Africa,Mali,Mali,Africa,0,0
2021-12-06,Africa,South Africa,Nigeria,Africa,15,15
2021-12-06,Africa,South Africa,South Africa,Africa,45,37
2021-12-06,Africa,Zimbabwe,United States,North America,23,23
2021-12-06,Africa,South Africa,South Africa,Africa,163,150
2021-12-06,Africa,Malawi,Sudan,Africa,4,4
2021-12-06,Africa,Nigeria,United Kingdom,Europe,20,16
2021-12-06,Africa,Ghana,Ghana,Africa,22,13
2021-12-06,Africa,Zimbabwe,Nigeria,Africa,6,6
2021-12-06,Africa,Kenya,United Kingdom,Europe,6,4
2021-12-06,Africa,Ghana,Ethiopia,Africa,5,5
2021-12-06,Africa,Kenya,Kenya,Africa,75,49
2021-12-06,Africa,South Africa,United States,North America,59,50
2021-12-06,Africa,Mali,United States,North America,0,0
2021-12-06,Africa,Sudan,Sudan,Africa,24,22
2021-12-06,Africa,Zimbabwe,South Africa,Africa,4,3
2021-12-06,Africa,Egypt,United States,North America,4,4
2021-12-06,Africa,Nigeria,Nigeria,Africa,34,26
2021-12-06,Africa,Kenya,Ethiopia,Africa,5,3
2021-12-06,Africa,South Africa,South Africa,Africa,39,36
2021-12-06,Africa,Zimbabwe,Ethiopia,Africa,7,7
2021-12-06,Africa,Nigeria,Nigeria,Africa,12,12
2021-12-06,Africa,South Africa,Sudan,Africa,15,14
2021-12-06,Africa,Nigeria,Nigeria,Africa,4,4
2021-12-06,Africa,South Africa,Kenya,Africa,26,18
2021-12-06,Africa,Egypt,Egypt,Africa,0,0
2021-12-06,Africa,South Africa,South Africa,Africa,303,272
2021-12-06,Africa,Malawi,Nigeria,Africa,5,5
2021-12-06,Africa,Egypt,Sudan,Africa,10,7
2021-12-06,Africa,Ethiopia,Ethiopia,Africa,6,3
2021-12-06,Africa,South Africa,Nigeria,Africa,8,7
2021-12-06,Africa,Mali,Mali,Africa,79,33
2021-12-06,Africa,Nigeria,United Kingdom,Europe,18,17
2021-12-06,Africa,South Africa,South Africa,Africa,7,6
